Country,Year,Value
Australia,2021,515.3
Australia,2010,22.6
Australia,2011,25.9
Australia,2012,26.7
Australia,2013,25.8
Australia,2014,24.3
Australia,2015,19.5
Australia,2016,19.3
Australia,2017,20.3
Australia,2018,18.9
Australia,2019,18.3
Australia,2020,19.9
Australia,2021,21.8
Australia,2010,16.4
Australia,2011,16.6
Australia,2012,16.7
Australia,2013,18.4
Australia,2014,18.6
Australia,2015,17.6
Australia,2016,17.9
Australia,2017,17.9
Australia,2018,17.2
Australia,2019,17.8
Australia,2020,19.9
Australia,2021,20.1
Australia,2010,5.5
Australia,2011,5.5
Australia,2012,5.7
Australia,2013,5.2
Australia,2014,5.3
Australia,2015,5
Australia,2016,4.1
Australia,2017,4.4
Australia,2018,4.2
Australia,2019,4.3
Australia,2020,4.5
Australia,2021,4.2
Austria,2010,132.5
Austria,2011,136.9
Austria,2012,139.9
Austria,2013,143.5
Austria,2014,141.9
Austria,2015,146.9
Austria,2016,146.7
Austria,2017,148.3
Austria,2018,155.2
Austria,2019,164.3
Austria,2020,173.3
Austria,2021,179
Austria,2010,175.7
Austria,2011,190.6
Austria,2012,179.7
Austria,2013,190.6
Austria,2014,188.5
Austria,2015,162.9
Austria,2016,162.3
Austria,2017,167.5
Austria,2018,183.3
Austria,2019,183.9
Austria,2020,198
Austria,2021,211.7
Austria,2010,157.3
Austria,2011,164.7
Austria,2012,171.9
Austria,2013,180.1
Austria,2014,177.7
Austria,2015,183.8
Austria,2016,188.8
Austria,2017,191.4
Austria,2018,202.8
Austria,2019,219.3
Austria,2020,232.2
Austria,2021,236.7
Austria,2010,21
Austria,2011,22.7
Austria,2012,21.3
Austria,2013,22.5
Austria,2014,22.1
Austria,2015,18.9
Austria,2016,18.6
Austria,2017,19
Austria,2018,20.7
Austria,2019,20.7
Austria,2020,22.2
Austria,2021,23.6
Austria,2010,18.8
Austria,2011,19.6
Austria,2012,20.4
Austria,2013,21.2
Austria,2014,20.8
Austria,2015,21.3
Austria,2016,21.6
Austria,2017,21.8
Austria,2018,22.9
Austria,2019,24.7
Austria,2020,26
Austria,2021,26.4
Austria,2010,5.3
Austria,2011,5.4
Austria,2012,5.4
Austria,2013,5.4
Austria,2014,5.1
Austria,2015,5
Austria,2016,4.9
Austria,2017,4.7
Austria,2018,4.8
Austria,2019,5
Austria,2020,5
Austria,2021,4.8
Belgium,2010,250.5
Belgium,2011,255.1
Belgium,2012,253.7
Belgium,2013,256.4
Belgium,2014,250.7
Belgium,2015,247.8
Belgium,2016,243.6
Belgium,2017,251.3
Belgium,2018,261.9
Belgium,2019,279.3
Belgium,2020,275.2
Belgium,2021,286.1
Belgium,2022,309.3
Belgium,2010,332.1
Belgium,2011,355.1
Belgium,2012,326
Belgium,2013,340.5
Belgium,2014,333.1
Belgium,2015,274.9
Belgium,2016,269.6
Belgium,2017,283.9
Belgium,2018,309.3
Belgium,2019,312.7
Belgium,2020,314.3
Belgium,2021,338.4
Belgium,2022,325.7
Belgium,2010,299.4
Belgium,2011,306.7
Belgium,2012,308.6
Belgium,2013,318
Belgium,2014,313.3
Belgium,2015,309.7
Belgium,2016,311.9
Belgium,2017,324
Belgium,2018,341.8
Belgium,2019,374.1
Belgium,2020,376.8
Belgium,2021,388.4
Belgium,2022,433.2
Belgium,2010,30.5
Belgium,2011,32.2
Belgium,2012,29.4
Belgium,2013,30.5
Belgium,2014,29.7
Belgium,2015,24.4
Belgium,2016,23.8
Belgium,2017,25
Belgium,2018,27.1
Belgium,2019,27.2
Belgium,2020,27.2
Belgium,2021,29.2
Belgium,2022,28
Belgium,2010,27.5
Belgium,2011,27.8
Belgium,2012,27.8
Belgium,2013,28.5
Belgium,2014,28
Belgium,2015,27.5
Belgium,2016,27.5
Belgium,2017,28.5
Belgium,2018,29.9
Belgium,2019,32.6
Belgium,2020,32.7
Belgium,2021,33.5
Belgium,2022,37.3
Belgium,2010,4.3
Belgium,2011,4.3
Belgium,2012,4.3
Belgium,2013,4.3
Belgium,2014,4.2
Belgium,2015,4
Belgium,2016,3.9
Belgium,2017,3.8
Belgium,2018,3.9
Belgium,2019,3.8
Belgium,2020,3.6
Belgium,2021,3.6
Belgium,2022,3.4
Canada,2012,1350.4
Canada,2013,1399.8
Canada,2014,1464
Canada,2015,1498.6
Canada,2016,1540
Canada,2017,1593.4
Canada,2018,1695
Canada,2019,1784.2
Canada,2020,1926.8
Canada,2021,1866.8
Canada,2022,2060.8
Canada,2012,1351.3
Canada,2013,1358.8
Canada,2014,1325.2
Canada,2015,1171.9
Canada,2016,1161.7
Canada,2017,1227.6
Canada,2018,1308
Canada,2019,1344.8
Canada,2020,1436.7
Canada,2021,1488.8
Canada,2022,1583.4
Canada,2012,1085
Canada,2013,1143.6
Canada,2014,1189.9
Canada,2015,1200.8
Canada,2016,1275.8
Canada,2017,1314.4
Canada,2018,1404.8
Canada,2019,1445.1
Canada,2020,1565.1
Canada,2021,1507.7
Canada,2022,1643.6
Canada,2012,38.9
Canada,2013,38.7
Canada,2014,37.4
Canada,2015,32.8
Canada,2016,32.2
Canada,2017,33.6
Canada,2018,35.3
Canada,2019,35.8
Canada,2020,37.8
Canada,2021,38.9
Canada,2022,40.7
Canada,2012,31.3
Canada,2013,32.6
Canada,2014,33.6
Canada,2015,33.6
Canada,2016,35.3
Canada,2017,36
Canada,2018,37.9
Canada,2019,38.4
Canada,2020,41.1
Canada,2021,39.4
Canada,2022,42.3
Canada,2012,5.6
Canada,2013,5.7
Canada,2014,5.7
Canada,2015,5.5
Canada,2016,5.4
Canada,2017,5.4
Canada,2018,5.5
Canada,2019,5.6
Canada,2020,5.6
Canada,2021,5.1
Canada,2022,5.2
Czechia,2010,3200.3
Czechia,2011,3155.2
Czechia,2012,3344.8
Czechia,2013,3073.7
Czechia,2014,3286.9
Czechia,2015,3432
Czechia,2016,3470.3
Czechia,2017,3722.1
Czechia,2018,3754.7
Czechia,2019,3906.5
Czechia,2020,3877.4
Czechia,2021,3971.2
Czechia,2010,167.6
Czechia,2011,178.3
Czechia,2012,170.8
Czechia,2013,157.1
Czechia,2014,158.3
Czechia,2015,139.5
Czechia,2016,142
Czechia,2017,159.2
Czechia,2018,172.8
Czechia,2019,170.4
Czechia,2020,167.1
Czechia,2021,183.2
Czechia,2010,234.1
Czechia,2011,236.4
Czechia,2012,251.5
Czechia,2013,240.4
Czechia,2014,258.7
Czechia,2015,265.3
Czechia,2016,275.9
Czechia,2017,299.6
Czechia,2018,303.5
Czechia,2019,318.3
Czechia,2020,311.2
Czechia,2021,311.6
Czechia,2010,16
Czechia,2011,17
Czechia,2012,16.3
Czechia,2013,14.9
Czechia,2014,15
Czechia,2015,13.2
Czechia,2016,13.4
Czechia,2017,15
Czechia,2018,16.3
Czechia,2019,16
Czechia,2020,15.6
Czechia,2021,17.4
Czechia,2010,22.3
Czechia,2011,22.5
Czechia,2012,23.9
Czechia,2013,22.9
Czechia,2014,24.6
Czechia,2015,25.2
Czechia,2016,26.1
Czechia,2017,28.3
Czechia,2018,28.6
Czechia,2019,29.8
Czechia,2020,29.1
Czechia,2021,29.7
Czechia,2010,3.9
Czechia,2011,3.9
Czechia,2012,4
Czechia,2013,3.9
Czechia,2014,4.1
Czechia,2015,4.1
Czechia,2016,4
Czechia,2017,4
Czechia,2018,3.8
Czechia,2019,3.8
Czechia,2020,4.4
Czechia,2021,4.3
Finland,2010,95.5
Finland,2011,93.8
Finland,2012,95.9
Finland,2013,92.4
Finland,2014,90.9
Finland,2015,87.5
Finland,2016,90.5
Finland,2017,92.4
Finland,2018,93.6
Finland,2019,91
Finland,2020,93.8
Finland,2021,90.3
Finland,2010,126.6
Finland,2011,130.6
Finland,2012,123.2
Finland,2013,122.7
Finland,2014,120.8
Finland,2015,97.1
Finland,2016,100.2
Finland,2017,104.4
Finland,2018,110.5
Finland,2019,101.9
Finland,2020,107.1
Finland,2021,106.8
Finland,2010,106
Finland,2011,104.4
Finland,2012,105.6
Finland,2013,102.1
Finland,2014,100.2
Finland,2015,96.4
Finland,2016,102.7
Finland,2017,107
Finland,2018,109.6
Finland,2019,108.5
Finland,2020,114
Finland,2021,109.2
Finland,2010,23.6
Finland,2011,24.2
Finland,2012,22.8
Finland,2013,22.6
Finland,2014,22.1
Finland,2015,17.7
Finland,2016,18.2
Finland,2017,19
Finland,2018,20
Finland,2019,18.4
Finland,2020,19.4
Finland,2021,19.3
Finland,2010,19.8
Finland,2011,19.4
Finland,2012,19.5
Finland,2013,18.8
Finland,2014,18.3
Finland,2015,17.6
Finland,2016,18.7
Finland,2017,19.4
Finland,2018,19.9
Finland,2019,19.7
Finland,2020,20.6
Finland,2021,19.7
Finland,2010,5.1
Finland,2011,4.9
Finland,2012,4.9
Finland,2013,4.6
Finland,2014,4.3
Finland,2015,4
Finland,2016,4
Finland,2017,4
Finland,2018,3.7
Finland,2019,3.4
Finland,2020,3.5
Finland,2021,3.2
Germany,2010,1723
Germany,2011,1670.5
Germany,2012,1625.7
Germany,2013,1687.6
Germany,2014,1708.8
Germany,2015,1697.3
Germany,2016,1743.1
Germany,2017,1776.3
Germany,2018,1903.7
Germany,2019,2018.7
Germany,2020,2103.3
Germany,2021,2181.3
Germany,2010,2284.2
Germany,2011,2325.3
Germany,2012,2088.7
Germany,2013,2241.3
Germany,2014,2270.1
Germany,2015,1883.2
Germany,2016,1929.4
Germany,2017,2006.7
Germany,2018,2248.2
Germany,2019,2259.9
Germany,2020,2402.4
Germany,2021,2579.9
Germany,2010,2140.2
Germany,2011,2117.9
Germany,2012,2065
Germany,2013,2178.2
Germany,2014,2222.3
Germany,2015,2181.3
Germany,2016,2316.1
Germany,2017,2385
Germany,2018,2588.5
Germany,2019,2772
Germany,2020,2901.1
Germany,2021,2962.6
Germany,2010,27.9
Germany,2011,29
Germany,2012,26
Germany,2013,27.8
Germany,2014,28
Germany,2015,23.1
Germany,2016,23.4
Germany,2017,24.3
Germany,2018,27.1
Germany,2019,27.2
Germany,2020,28.9
Germany,2021,31
Germany,2010,26.2
Germany,2011,26.4
Germany,2012,25.7
Germany,2013,27
Germany,2014,27.4
Germany,2015,26.7
Germany,2016,28.1
Germany,2017,28.9
Germany,2018,31.2
Germany,2019,33.4
Germany,2020,34.9
Germany,2021,35.6
Germany,2010,5.8
Germany,2011,5.6
Germany,2012,5.3
Germany,2013,5.4
Germany,2014,5.1
Germany,2015,4.8
Germany,2016,4.8
Germany,2017,4.8
Germany,2018,4.3
Germany,2019,4.3
Germany,2020,4.3
Germany,2021,4.1
Greece,2010,322.2
Greece,2011,315
Greece,2012,277.8
Greece,2013,247.3
Greece,2014,247.3
Greece,2015,211.5
Greece,2016,260.3
Greece,2017,267.2
Greece,2018,279.6
Greece,2019,284.9
Greece,2020,295.1
Greece,2021,298.6
Greece,2022,282.2
Greece,2010,427.1
Greece,2011,438.4
Greece,2012,356.9
Greece,2013,328.4
Greece,2014,328.5
Greece,2015,234.7
Greece,2016,288.1
Greece,2017,301.8
Greece,2018,330.2
Greece,2019,318.9
Greece,2020,337.1
Greece,2021,353.1
Greece,2022,297.2
Greece,2010,446.2
Greece,2011,441.7
Greece,2012,405.7
Greece,2013,391.7
Greece,2014,404.6
Greece,2015,347.3
Greece,2016,442.2
Greece,2017,464.6
Greece,2018,495
Greece,2019,519
Greece,2020,542.5
Greece,2021,547.3
Greece,2022,534
Greece,2010,38.4
Greece,2011,39.5
Greece,2012,32.3
Greece,2013,29.9
Greece,2014,30.2
Greece,2015,21.7
Greece,2016,26.7
Greece,2017,28.1
Greece,2018,30.8
Greece,2019,29.7
Greece,2020,31.5
Greece,2021,33.4
Greece,2022,28.4
Greece,2010,40.1
Greece,2011,39.8
Greece,2012,36.7
Greece,2013,35.7
Greece,2014,37.1
Greece,2015,32.1
Greece,2016,41
Greece,2017,43.2
Greece,2018,46.1
Greece,2019,48.4
Greece,2020,50.7
Greece,2021,51.8
Greece,2022,51.1
Hungary,2010,27620.8
Hungary,2011,29340.5
Hungary,2012,28440.2
Hungary,2013,29536.7
Hungary,2014,29679.1
Hungary,2015,28986.7
Hungary,2016,29620.8
Hungary,2017,29875.7
Hungary,2018,30450.4
Hungary,2019,31314.2
Hungary,2020,33090.3
Hungary,2021,31572.3
Hungary,2022,32216.4
Hungary,2010,132.8
Hungary,2011,145.9
Hungary,2012,126.3
Hungary,2013,132
Hungary,2014,127.6
Hungary,2015,103.8
Hungary,2016,105.2
Hungary,2017,108.9
Hungary,2018,112.7
Hungary,2019,107.7
Hungary,2020,107.4
Hungary,2021,104.2
Hungary,2022,86.5
Hungary,2010,218.5
Hungary,2011,236.1
Hungary,2012,226.4
Hungary,2013,236.3
Hungary,2014,229.3
Hungary,2015,218.7
Hungary,2016,224.3
Hungary,2017,219.6
Hungary,2018,218.9
Hungary,2019,222.4
Hungary,2020,227.7
Hungary,2021,204
Hungary,2022,199.8
Hungary,2010,13.3
Hungary,2011,14.6
Hungary,2012,12.7
Hungary,2013,13.3
Hungary,2014,12.9
Hungary,2015,10.5
Hungary,2016,10.7
Hungary,2017,11.1
Hungary,2018,11.5
Hungary,2019,11
Hungary,2020,11
Hungary,2021,10.7
Hungary,2022,8.9
Hungary,2010,21.8
Hungary,2011,23.7
Hungary,2012,22.8
Hungary,2013,23.9
Hungary,2014,23.2
Hungary,2015,22.2
Hungary,2016,22.9
Hungary,2017,22.4
Hungary,2018,22.4
Hungary,2019,22.8
Hungary,2020,23.3
Hungary,2021,21
Hungary,2022,20.6
Hungary,2010,5.5
Hungary,2011,5.7
Hungary,2012,6.4
Hungary,2013,6.9
Hungary,2014,6.7
Hungary,2015,6.2
Hungary,2016,5.9
Hungary,2017,6.1
Hungary,2018,6.1
Hungary,2019,5.9
Hungary,2020,5.9
Hungary,2021,5.6
Hungary,2022,5.4
Iceland,2010,1114.5
Iceland,2011,1180.2
Iceland,2012,1196.5
Iceland,2013,1215.5
Iceland,2014,1164.2
Iceland,2015,1085.7
Iceland,2016,1141.2
Iceland,2017,1136.8
Iceland,2018,1285.3
Iceland,2019,1458.7
Iceland,2020,1710.2
Iceland,2021,1809.2
Iceland,2010,9.1
Iceland,2011,10.2
Iceland,2012,9.6
Iceland,2013,9.9
Iceland,2014,10
Iceland,2015,8.2
Iceland,2016,9.4
Iceland,2017,10.6
Iceland,2018,11.9
Iceland,2019,11.9
Iceland,2020,12.6
Iceland,2021,14.2
Iceland,2010,8.4
Iceland,2011,8.7
Iceland,2012,8.7
Iceland,2013,8.9
Iceland,2014,8.4
Iceland,2015,7.6
Iceland,2016,8.1
Iceland,2017,8.2
Iceland,2018,9.1
Iceland,2019,10.4
Iceland,2020,11.7
Iceland,2021,12.1
Iceland,2010,28.7
Iceland,2011,31.9
Iceland,2012,29.8
Iceland,2013,30.7
Iceland,2014,30.5
Iceland,2015,24.9
Iceland,2016,28.2
Iceland,2017,31
Iceland,2018,33.6
Iceland,2019,33
Iceland,2020,34.5
Iceland,2021,38.2
Iceland,2010,26.4
Iceland,2011,27.4
Iceland,2012,27.2
Iceland,2013,27.4
Iceland,2014,25.7
Iceland,2015,23.1
Iceland,2016,24.3
Iceland,2017,23.9
Iceland,2018,25.8
Iceland,2019,28.8
Iceland,2020,31.8
Iceland,2021,32.4
Iceland,2010,4.5
Iceland,2011,4.5
Iceland,2012,4.9
Iceland,2013,4.7
Iceland,2014,4.9
Iceland,2015,4.4
Iceland,2016,4.5
Iceland,2017,4.3
Iceland,2018,4.3
Iceland,2019,4.3
Iceland,2020,4.3
Iceland,2021,4
Ireland,2010,134.6
Ireland,2011,129.2
Ireland,2012,132.5
Ireland,2013,119
Ireland,2014,113.5
Ireland,2015,115.4
Ireland,2016,111.3
Ireland,2017,102.8
Ireland,2018,101.8
Ireland,2019,102.5
Ireland,2020,108.2
Ireland,2021,106.3
Ireland,2010,178.5
Ireland,2011,179.8
Ireland,2012,170.2
Ireland,2013,158.1
Ireland,2014,150.7
Ireland,2015,128
Ireland,2016,123.2
Ireland,2017,116.1
Ireland,2018,120.2
Ireland,2019,114.7
Ireland,2020,123.6
Ireland,2021,125.8
Ireland,2010,158.5
Ireland,2011,155.4
Ireland,2012,161
Ireland,2013,146.7
Ireland,2014,138.5
Ireland,2015,142.5
Ireland,2016,140.2
Ireland,2017,129.4
Ireland,2018,128.5
Ireland,2019,127.2
Ireland,2020,135.9
Ireland,2021,133.8
Ireland,2010,39.1
Ireland,2011,39.3
Ireland,2012,37
Ireland,2013,34.2
Ireland,2014,32.4
Ireland,2015,27.2
Ireland,2016,25.9
Ireland,2017,24.2
Ireland,2018,24.7
Ireland,2019,23.2
Ireland,2020,24.8
Ireland,2021,25
Ireland,2010,34.8
Ireland,2011,33.9
Ireland,2012,35
Ireland,2013,31.7
Ireland,2014,29.7
Ireland,2015,30.3
Ireland,2016,29.5
Ireland,2017,26.9
Ireland,2018,26.4
Ireland,2019,25.8
Ireland,2020,27.3
Ireland,2021,26.6
Ireland,2010,6.6
Ireland,2011,6.6
Ireland,2012,6.5
Ireland,2013,6.1
Ireland,2014,5.9
Ireland,2015,5.8
Ireland,2016,5.4
Ireland,2017,4.8
Ireland,2018,4.5
Ireland,2019,4.3
Ireland,2020,4.4
Ireland,2021,4.1
Italy,2011,1030.5
Italy,2012,1008.3
Italy,2013,986.1
Italy,2014,1009.2
Italy,2015,1020.1
Italy,2016,991.3
Italy,2017,988.2
Italy,2018,1001.4
Italy,2019,1055.5
Italy,2020,1084.3
Italy,2021,1029.6
Italy,2022,1020.3
Italy,2011,1434.4
Italy,2012,1295.5
Italy,2013,1309.6
Italy,2014,1340.7
Italy,2015,1131.8
Italy,2016,1097.3
Italy,2017,1116.4
Italy,2018,1182.6
Italy,2019,1181.6
Italy,2020,1238.5
Italy,2021,1217.8
Italy,2022,1074.5
Italy,2011,1358.2
Italy,2012,1348.5
Italy,2013,1337.4
Italy,2014,1364.4
Italy,2015,1380.9
Italy,2016,1415.1
Italy,2017,1432.4
Italy,2018,1470
Italy,2019,1607.1
Italy,2020,1674
Italy,2021,1590
Italy,2022,1652.6
Italy,2011,24.2
Italy,2012,21.8
Italy,2013,21.7
Italy,2014,22.1
Italy,2015,18.6
Italy,2016,18.1
Italy,2017,18.4
Italy,2018,19.6
Italy,2019,19.8
Italy,2020,20.8
Italy,2021,20.6
Italy,2022,18.2
Italy,2011,22.9
Italy,2012,22.6
Italy,2013,22.2
Italy,2014,22.4
Italy,2015,22.7
Italy,2016,23.3
Italy,2017,23.7
Italy,2018,24.3
Italy,2019,26.9
Italy,2020,28.2
Italy,2021,26.9
Italy,2022,28
Italy,2011,5.3
Italy,2012,5.3
Italy,2013,5.1
Italy,2014,5.1
Italy,2015,4.5
Italy,2016,4.4
Italy,2017,4.4
Italy,2018,4.5
Italy,2019,4.6
Italy,2020,4.7
Italy,2021,4.3
Italy,2022,4.1
Korea,2010,273823
Korea,2011,307833.9
Korea,2012,293533.2
Korea,2013,287375.9
Korea,2014,305537.9
Korea,2015,314131.8
Korea,2016,311925.5
Korea,2017,311635
Korea,2018,349710.7
Korea,2019,368692.5
Korea,2020,346455.7
Korea,2021,346440.3
Korea,2010,236.8
Korea,2011,277.8
Korea,2012,260.5
Korea,2013,262.4
Korea,2014,290.2
Korea,2015,277.8
Korea,2016,268.7
Korea,2017,275.5
Korea,2018,317.9
Korea,2019,316.4
Korea,2020,293.5
Korea,2021,302.8
Korea,2010,325.6
Korea,2011,360.2
Korea,2012,343.4
Korea,2013,330.7
Korea,2014,350.4
Korea,2015,366.3
Korea,2016,363.2
Korea,2017,357.1
Korea,2018,409.1
Korea,2019,430.5
Korea,2020,413.6
Korea,2021,405.6
Korea,2010,4.8
Korea,2011,5.6
Korea,2012,5.2
Korea,2013,5.2
Korea,2014,5.7
Korea,2015,5.4
Korea,2016,5.2
Korea,2017,5.4
Korea,2018,6.2
Korea,2019,6.1
Korea,2020,5.7
Korea,2021,5.9
Korea,2010,6.6
Korea,2011,7.2
Korea,2012,6.8
Korea,2013,6.6
Korea,2014,6.9
Korea,2015,7.2
Korea,2016,7.1
Korea,2017,7
Korea,2018,7.9
Korea,2019,8.3
Korea,2020,8
Korea,2021,7.8
Korea,2010,1.3
Korea,2011,1.4
Korea,2012,1.4
Korea,2013,1.3
Korea,2014,1.3
Korea,2015,1.3
Korea,2016,1.2
Korea,2017,1.2
Korea,2018,1.2
Korea,2019,1.2
Korea,2020,1.1
Korea,2021,1
Luxembourg,2010,10.7
Luxembourg,2011,11
Luxembourg,2012,11.2
Luxembourg,2013,11.4
Luxembourg,2014,10.6
Luxembourg,2015,10.5
Luxembourg,2016,10
Luxembourg,2017,9.4
Luxembourg,2018,9.7
Luxembourg,2019,9.7
Luxembourg,2020,10.1
Luxembourg,2021,11.1
Luxembourg,2022,11.4
Luxembourg,2010,14.1
Luxembourg,2011,15.2
Luxembourg,2012,14.4
Luxembourg,2013,15.2
Luxembourg,2014,14.1
Luxembourg,2015,11.6
Luxembourg,2016,11
Luxembourg,2017,10.6
Luxembourg,2018,11.4
Luxembourg,2019,10.9
Luxembourg,2020,11.5
Luxembourg,2021,13.2
Luxembourg,2022,12
Luxembourg,2010,11.5
Luxembourg,2011,12.1
Luxembourg,2012,12.3
Luxembourg,2013,12.7
Luxembourg,2014,12
Luxembourg,2015,11.9
Luxembourg,2016,11.7
Luxembourg,2017,11.1
Luxembourg,2018,11.4
Luxembourg,2019,11.5
Luxembourg,2020,11.8
Luxembourg,2021,13
Luxembourg,2022,13.6
Luxembourg,2010,29.8
Luxembourg,2011,31.6
Luxembourg,2012,29.2
Luxembourg,2013,30.2
Luxembourg,2014,27.5
Luxembourg,2015,22.4
Luxembourg,2016,20.9
Luxembourg,2017,19.9
Luxembourg,2018,20.9
Luxembourg,2019,19.5
Luxembourg,2020,20.3
Luxembourg,2021,22.9
Luxembourg,2022,20.4
Luxembourg,2010,24.3
Luxembourg,2011,25.1
Luxembourg,2012,25
Luxembourg,2013,25.4
Luxembourg,2014,23.5
Luxembourg,2015,22.9
Luxembourg,2016,22.2
Luxembourg,2017,20.7
Luxembourg,2018,20.9
Luxembourg,2019,20.7
Luxembourg,2020,20.8
Luxembourg,2021,22.5
Luxembourg,2022,23.3
Luxembourg,2010,5.6
Luxembourg,2011,5.8
Luxembourg,2012,5.7
Luxembourg,2013,5.9
Luxembourg,2014,5.5
Luxembourg,2015,5.4
Luxembourg,2016,5.1
Luxembourg,2017,4.9
Luxembourg,2018,4.9
Luxembourg,2019,4.7
Luxembourg,2020,4.8
Luxembourg,2021,4.6
Luxembourg,2022,4.4
Netherlands,2010,436
Netherlands,2011,457.1
Netherlands,2012,445.4
Netherlands,2013,430.1
Netherlands,2014,414.1
Netherlands,2010,578
Netherlands,2011,636.3
Netherlands,2012,572.2
Netherlands,2013,571.3
Netherlands,2014,550.2
Netherlands,2010,510.5
Netherlands,2011,546.7
Netherlands,2012,540.2
Netherlands,2013,538.9
Netherlands,2014,512
Netherlands,2010,34.8
Netherlands,2011,38.1
Netherlands,2012,34.2
Netherlands,2013,34
Netherlands,2014,32.6
Netherlands,2010,30.7
Netherlands,2011,32.8
Netherlands,2012,32.2
Netherlands,2013,32.1
Netherlands,2014,30.4
Netherlands,2010,8.4
Netherlands,2011,8.8
Netherlands,2012,9.7
Netherlands,2013,10
Netherlands,2014,9.6
New Zealand,2010,68.3
New Zealand,2011,73.3
New Zealand,2012,77.2
New Zealand,2013,79.6
New Zealand,2014,84.7
New Zealand,2015,90.5
New Zealand,2016,92.7
New Zealand,2017,89.1
New Zealand,2018,100.6
New Zealand,2019,102
New Zealand,2020,112.4
New Zealand,2021,116.3
New Zealand,2022,135.3
New Zealand,2010,49.2
New Zealand,2011,57.9
New Zealand,2012,62.5
New Zealand,2013,65.2
New Zealand,2014,70.3
New Zealand,2015,63.1
New Zealand,2016,64.6
New Zealand,2017,63.3
New Zealand,2018,69.6
New Zealand,2019,67.2
New Zealand,2020,72.9
New Zealand,2021,82.3
New Zealand,2022,85.8
New Zealand,2010,45.6
New Zealand,2011,49.4
New Zealand,2012,51.6
New Zealand,2013,55
New Zealand,2014,58.8
New Zealand,2015,61.2
New Zealand,2016,64.4
New Zealand,2017,62.2
New Zealand,2018,68.4
New Zealand,2019,72
New Zealand,2020,79.5
New Zealand,2021,79.7
New Zealand,2022,93.8
New Zealand,2010,11.3
New Zealand,2011,13.2
New Zealand,2012,14.2
New Zealand,2013,14.7
New Zealand,2014,15.6
New Zealand,2015,13.7
New Zealand,2016,13.7
New Zealand,2017,13.1
New Zealand,2018,14.2
New Zealand,2019,13.5
New Zealand,2020,14.3
New Zealand,2021,16.1
New Zealand,2022,16.7
New Zealand,2010,10.5
New Zealand,2011,11.3
New Zealand,2012,11.7
New Zealand,2013,12.4
New Zealand,2014,13
New Zealand,2015,13.3
New Zealand,2016,13.7
New Zealand,2017,12.9
New Zealand,2018,14
New Zealand,2019,14.5
New Zealand,2020,15.6
New Zealand,2021,15.6
New Zealand,2022,18.3
New Zealand,2010,9.1
New Zealand,2011,9
New Zealand,2012,8.3
New Zealand,2013,8.6
New Zealand,2014,8.8
New Zealand,2015,9.2
New Zealand,2016,8.7
New Zealand,2017,7.1
New Zealand,2018,7.6
New Zealand,2019,6.8
New Zealand,2020,6.8
New Zealand,2021,6.5
New Zealand,2022,7.1
Norway,2010,1156
Norway,2011,1136
Norway,2012,1119
Norway,2013,1045
Norway,2014,1098
Norway,2015,1108
Norway,2016,1186
Norway,2017,1214
Norway,2018,1212
Norway,2019,1257
Norway,2020,1347
Norway,2021,1427
Norway,2022,1490
Norway,2010,191.3
Norway,2011,202.7
Norway,2012,192.4
Norway,2013,177.9
Norway,2014,174.2
Norway,2015,137.4
Norway,2016,141.2
Norway,2017,146.8
Norway,2018,149
Norway,2019,142.8
Norway,2020,143.1
Norway,2021,166.1
Norway,2022,155
Norway,2010,126.3
Norway,2011,125.1
Norway,2012,123.8
Norway,2013,115.7
Norway,2014,118.3
Norway,2015,111.6
Norway,2016,118.1
Norway,2017,124.5
Norway,2018,126.5
Norway,2019,130.7
Norway,2020,136.3
Norway,2021,150
Norway,2022,138.7
Norway,2010,39.1
Norway,2011,40.9
Norway,2012,38.3
Norway,2013,35
Norway,2014,33.9
Norway,2015,26.5
Norway,2016,27
Norway,2017,27.8
Norway,2018,28.1
Norway,2019,26.7
Norway,2020,26.6
Norway,2021,30.7
Norway,2022,28.6
Norway,2010,25.8
Norway,2011,25.3
Norway,2012,24.7
Norway,2013,22.8
Norway,2014,23
Norway,2015,21.5
Norway,2016,22.6
Norway,2017,23.6
Norway,2018,23.8
Norway,2019,24.4
Norway,2020,25.3
Norway,2021,27.7
Norway,2022,25.6
Norway,2010,6.5
Norway,2011,6.2
Norway,2012,6
Norway,2013,5.4
Norway,2014,5.2
Norway,2015,4.9
Norway,2016,4.8
Norway,2017,4.6
Norway,2018,4.4
Norway,2019,4.4
Norway,2020,4.5
Norway,2021,4.3
Norway,2022,4.1
Portugal,2010,131.5
Portugal,2011,132.1
Portugal,2012,130.7
Portugal,2013,124.3
Portugal,2014,117.1
Portugal,2015,124.4
Portugal,2016,130.7
Portugal,2017,131.8
Portugal,2018,135.1
Portugal,2019,143.1
Portugal,2020,147.8
Portugal,2021,141.5
Portugal,2022,152.6
Portugal,2010,174.3
Portugal,2011,183.9
Portugal,2012,167.9
Portugal,2013,165.1
Portugal,2014,155.6
Portugal,2015,138
Portugal,2016,144.6
Portugal,2017,148.9
Portugal,2018,159.5
Portugal,2019,160.2
Portugal,2020,168.8
Portugal,2021,167.4
Portugal,2022,160.7
Portugal,2010,211
Portugal,2011,212
Portugal,2012,215.9
Portugal,2013,212.9
Portugal,2014,202.3
Portugal,2015,212.7
Portugal,2016,228.7
Portugal,2017,228.9
Portugal,2018,236.4
Portugal,2019,256.1
